user_id,assignment_group,listener_cohort,market,primary_device,total_sessions,avg_duration_min,pct_30min,post_search_sessions,total_saves,total_artist_follows,total_new_artists,avg_diversity,retained_day_7,retained_day_14,retained_day_28
u_00446,treatment_ai_dj,discovery_seeker,UK,desktop,39,48.85615384615385,1.0,9,75,18,124,0.2864102564102564,1,1,1
u_00447,treatment_ai_dj,heavy_playlist_user,CA,mobile,49,34.637142857142855,0.6938775510204082,7,64,6,128,0.3747142857142857,1,1,1
u_00448,treatment_ai_dj,discovery_seeker,AU,mobile,30,50.099666666666664,0.9666666666666667,8,61,6,71,0.8126,1,1,0
u_00449,control_standard_recs,genre_loyalist,US,mobile,20,20.215,0.1,0,10,1,35,0.25115,1,1,0
u_00450,control_standard_recs,discovery_seeker,US,desktop,30,42.017,0.9666666666666667,3,41,4,76,0.17709999999999998,1,1,1
u_00451,treatment_ai_dj,genre_loyalist,US,mobile,22,39.17909090909091,0.9090909090909091,3,32,2,42,0.6590454545454546,1,1,1
u_00452,treatment_ai_dj,discovery_seeker,IE,mobile,28,65.69,1.0,5,53,10,56,0.3297142857142857,1,1,1
u_00453,control_standard_recs,casual_listener,UK,mobile,22,52.25954545454545,1.0,3,48,5,54,0.4257727272727273,1,1,1
u_00454,treatment_ai_dj,mood_context_listener,US,speaker,34,53.783529411764704,1.0,7,68,8,69,0.6836764705882353,1,1,1
u_00455,control_standard_recs,casual_listener,AU,desktop,18,31.345555555555556,0.6111111111111112,5,5,1,23,0.7206666666666667,1,1,1
u_00456,control_standard_recs,genre_loyalist,US,desktop,23,62.63391304347826,1.0,5,39,4,35,0.5968260869565217,1,1,1
u_00457,control_standard_recs,casual_listener,US,desktop,24,13.917916666666668,0.0,3,6,2,42,0.3418333333333334,1,1,0
u_00458,control_standard_recs,casual_listener,US,desktop,27,17.863333333333333,0.0,3,21,1,55,0.2467777777777778,1,1,0
u_00459,control_standard_recs,casual_listener,US,mobile,24,32.35708333333333,0.5416666666666666,3,20,0,34,0.7807499999999999,1,1,0
u_00460,control_standard_recs,casual_listener,AU,desktop,17,58.56294117647059,1.0,0,27,2,27,0.32,1,1,1
u_00461,control_standard_recs,mood_context_listener,US,mobile,23,34.99478260869565,0.6521739130434783,4,9,3,32,0.3941739130434783,1,1,0
u_00462,treatment_ai_dj,discovery_seeker,CA,desktop,31,47.581935483870964,1.0,5,56,7,61,0.38303225806451613,1,1,1
u_00463,treatment_ai_dj,mood_context_listener,US,speaker,27,27.05296296296296,0.37037037037037035,6,21,1,77,0.21588888888888888,1,1,1
u_00464,treatment_ai_dj,genre_loyalist,US,mobile,31,52.21806451612903,0.967741935483871,7,68,12,69,0.7356451612903225,1,1,1
u_00465,treatment_ai_dj,discovery_seeker,IE,mobile,27,61.52666666666667,1.0,8,59,7,72,0.8398148148148148,1,1,1
u_00466,control_standard_recs,genre_loyalist,US,mobile,27,49.82333333333333,1.0,2,29,3,38,0.6785185185185185,1,1,1
u_00467,control_standard_recs,genre_loyalist,US,desktop,19,26.66578947368421,0.3157894736842105,3,21,2,32,0.3960526315789474,1,1,1
u_00468,treatment_ai_dj,heavy_playlist_user,US,desktop,33,39.30939393939394,0.8181818181818182,7,38,4,73,0.5793333333333333,1,1,1
u_00469,control_standard_recs,discovery_seeker,AU,speaker,44,26.08568181818182,0.29545454545454547,7,31,5,90,0.23765909090909093,1,1,0
u_00470,treatment_ai_dj,discovery_seeker,US,mobile,38,52.939473684210526,1.0,3,82,13,114,0.7415263157894737,1,1,1
u_00471,control_standard_recs,mood_context_listener,US,speaker,23,26.223478260869566,0.34782608695652173,1,15,2,42,0.3363478260869565,1,1,0
u_00472,treatment_ai_dj,mood_context_listener,US,mobile,29,29.676206896551726,0.4827586206896552,5,26,1,71,0.5007931034482759,1,1,0
u_00473,control_standard_recs,mood_context_listener,US,speaker,32,35.0165625,0.71875,5,34,6,70,0.6588125,1,1,0
u_00474,treatment_ai_dj,discovery_seeker,CA,mobile,35,42.62571428571429,0.9142857142857143,5,57,9,53,0.7331142857142857,1,1,0
u_00475,treatment_ai_dj,heavy_playlist_user,US,mobile,32,39.91875,0.8125,11,42,3,73,0.51471875,1,1,0
u_00476,treatment_ai_dj,genre_loyalist,US,mobile,29,48.29965517241379,1.0,11,49,9,81,0.27965517241379306,1,1,1
u_00477,control_standard_recs,genre_loyalist,US,desktop,25,39.4788,0.92,3,27,5,51,0.18475999999999998,1,1,0
u_00478,treatment_ai_dj,casual_listener,US,car,17,42.27235294117647,0.8823529411764706,3,20,2,41,0.8101176470588235,1,1,1
u_00479,treatment_ai_dj,genre_loyalist,AU,mobile,29,47.53689655172413,0.9655172413793104,8,54,6,72,0.718103448275862,1,1,0
u_00480,treatment_ai_dj,casual_listener,US,mobile,21,27.74761904761905,0.3333333333333333,4,14,6,53,0.6439523809523809,1,1,1
u_00481,treatment_ai_dj,discovery_seeker,IE,car,32,50.805,1.0,7,56,4,69,0.5285624999999999,1,1,1
u_00482,treatment_ai_dj,mood_context_listener,US,mobile,35,49.05114285714286,1.0,9,60,5,91,0.4553714285714286,1,1,1
u_00483,control_standard_recs,casual_listener,US,desktop,21,16.68190476190476,0.047619047619047616,4,10,0,43,0.19028571428571428,1,1,0
u_00484,treatment_ai_dj,casual_listener,AU,mobile,16,46.40875,0.9375,3,25,0,23,0.6445625,1,1,0
u_00485,treatment_ai_dj,casual_listener,US,mobile,23,33.42782608695652,0.7391304347826086,2,22,1,58,0.5474782608695652,1,1,1
u_00486,treatment_ai_dj,mood_context_listener,UK,speaker,34,47.59882352941177,0.9705882352941176,8,38,13,85,0.6201176470588236,1,1,0
u_00487,control_standard_recs,genre_loyalist,IE,desktop,30,50.95333333333333,1.0,3,50,7,75,0.5621333333333334,1,1,0
u_00488,control_standard_recs,discovery_seeker,US,mobile,34,51.55029411764706,1.0,4,37,2,64,0.867970588235294,1,1,1
u_00489,treatment_ai_dj,heavy_playlist_user,US,mobile,38,46.673421052631575,0.9473684210526315,10,67,6,76,0.27023684210526316,1,1,1
u_00490,treatment_ai_dj,heavy_playlist_user,CA,speaker,38,38.107894736842105,0.7105263157894737,9,36,6,98,0.5590789473684211,1,1,1
u_00491,control_standard_recs,discovery_seeker,US,mobile,27,53.05925925925926,1.0,2,37,4,45,0.7344074074074074,1,1,1
u_00492,treatment_ai_dj,heavy_playlist_user,US,speaker,39,52.4225641025641,0.9487179487179487,8,75,12,94,0.6201794871794872,1,1,1
u_00493,control_standard_recs,heavy_playlist_user,US,mobile,35,33.824571428571424,0.7142857142857143,6,26,4,73,0.1994857142857143,1,1,0
u_00494,control_standard_recs,genre_loyalist,US,desktop,24,29.62708333333333,0.5,1,19,1,51,0.417875,1,1,1
u_00495,control_standard_recs,casual_listener,CA,car,19,11.552105263157895,0.0,1,6,0,37,0.24452631578947367,1,1,0
u_00496,control_standard_recs,mood_context_listener,US,desktop,27,38.49222222222222,0.7777777777777778,5,21,3,44,0.5356296296296296,1,1,1
u_00497,treatment_ai_dj,genre_loyalist,US,mobile,20,45.673,0.85,4,28,7,42,0.5138499999999999,1,1,0
u_00498,control_standard_recs,discovery_seeker,UK,desktop,32,56.3440625,1.0,7,37,5,51,0.082625,1,1,0
u_00499,treatment_ai_dj,discovery_seeker,US,mobile,27,52.693333333333335,0.9629629629629629,7,51,6,77,0.7428888888888889,1,1,1
u_00500,treatment_ai_dj,casual_listener,US,mobile,21,57.38714285714286,1.0,7,41,5,41,0.2490952380952381,1,1,1
u_00501,treatment_ai_dj,casual_listener,CA,car,26,30.49653846153846,0.5,7,23,4,55,0.25953846153846155,1,1,1
u_00502,treatment_ai_dj,heavy_playlist_user,US,desktop,38,57.61842105263158,1.0,13,66,16,96,0.8015526315789474,1,1,1
u_00503,control_standard_recs,casual_listener,CA,desktop,25,29.6644,0.52,3,26,4,46,0.57268,1,1,0
u_00504,treatment_ai_dj,discovery_seeker,AU,mobile,24,63.30416666666667,1.0,8,55,6,72,0.737,1,1,1
u_00505,treatment_ai_dj,genre_loyalist,US,mobile,28,28.726428571428574,0.4642857142857143,8,31,2,69,0.6090714285714285,1,1,0
u_00506,control_standard_recs,casual_listener,US,mobile,18,38.80611111111111,0.8333333333333334,3,19,1,31,0.7772777777777777,1,1,1
u_00507,treatment_ai_dj,mood_context_listener,US,mobile,32,20.35625,0.125,9,30,2,84,0.6323124999999999,1,1,1
u_00508,treatment_ai_dj,casual_listener,US,speaker,31,40.744193548387095,0.8709677419354839,8,35,6,62,0.5845161290322581,1,1,1
u_00509,treatment_ai_dj,discovery_seeker,AU,mobile,32,56.4471875,1.0,8,60,7,47,0.45759375,1,1,1
u_00510,treatment_ai_dj,discovery_seeker,AU,speaker,37,44.56648648648649,0.9459459459459459,7,54,11,91,0.8497297297297297,1,1,1
u_00511,treatment_ai_dj,casual_listener,US,mobile,20,29.709000000000003,0.4,2,19,4,46,0.5246500000000001,1,1,0
u_00512,control_standard_recs,casual_listener,UK,mobile,28,47.94642857142857,0.9642857142857143,3,26,4,45,0.54325,1,1,1
u_00513,treatment_ai_dj,heavy_playlist_user,AU,mobile,41,45.44780487804878,0.926829268292683,11,43,11,70,0.6356585365853659,1,1,0
u_00514,treatment_ai_dj,mood_context_listener,IE,mobile,29,38.00103448275862,0.8275862068965517,9,39,2,66,0.5227241379310346,1,1,1
u_00515,control_standard_recs,casual_listener,US,mobile,20,35.488,0.75,1,21,2,43,0.32435,1,1,0
u_00516,control_standard_recs,heavy_playlist_user,US,car,30,69.50533333333333,1.0,4,61,8,75,0.3859,1,1,1
u_00517,control_standard_recs,heavy_playlist_user,US,mobile,36,52.02111111111111,0.9722222222222222,4,65,7,60,0.5651111111111111,1,1,1
u_00518,treatment_ai_dj,mood_context_listener,IE,car,28,56.80928571428571,1.0,7,61,2,44,0.6090714285714286,1,1,1
u_00519,treatment_ai_dj,discovery_seeker,US,mobile,34,53.62676470588235,1.0,11,51,6,66,0.7539705882352941,1,1,1
u_00520,control_standard_recs,discovery_seeker,US,car,31,43.88193548387097,0.9032258064516129,7,40,5,55,0.24396774193548387,1,1,0
u_00521,treatment_ai_dj,discovery_seeker,US,mobile,32,20.688125,0.21875,9,19,5,56,0.6068125,1,1,0
u_00522,control_standard_recs,heavy_playlist_user,US,car,43,29.365813953488374,0.46511627906976744,4,32,3,86,0.7971627906976744,1,1,1
u_00523,treatment_ai_dj,heavy_playlist_user,US,mobile,29,38.23620689655172,0.7931034482758621,4,42,7,68,0.6876206896551724,1,1,0
u_00524,treatment_ai_dj,casual_listener,IE,desktop,25,19.790399999999998,0.16,7,16,1,50,0.16111999999999999,1,1,1
u_00525,treatment_ai_dj,discovery_seeker,US,car,30,35.02933333333333,0.6666666666666666,8,29,4,73,0.6260666666666667,1,1,1
u_00526,control_standard_recs,mood_context_listener,US,mobile,30,14.405,0.03333333333333333,3,15,4,68,0.2508666666666667,1,1,0
u_00527,control_standard_recs,heavy_playlist_user,US,mobile,41,37.881219512195116,0.8780487804878049,5,43,8,96,0.3992195121951219,1,1,1
u_00528,control_standard_recs,mood_context_listener,US,mobile,26,45.88230769230769,1.0,3,36,5,51,0.20876923076923076,1,1,0
u_00529,control_standard_recs,heavy_playlist_user,US,car,32,53.19625,1.0,1,43,2,67,0.40296875,1,1,1
u_00530,treatment_ai_dj,discovery_seeker,US,mobile,22,50.34,0.9090909090909091,5,33,5,33,0.921409090909091,1,1,1
u_00531,treatment_ai_dj,genre_loyalist,US,mobile,36,34.746944444444445,0.6388888888888888,7,44,4,77,0.4678055555555556,1,1,1
u_00532,treatment_ai_dj,heavy_playlist_user,US,mobile,44,23.98659090909091,0.36363636363636365,14,36,8,97,0.47461363636363635,1,1,0
u_00533,treatment_ai_dj,casual_listener,US,mobile,22,19.03181818181818,0.045454545454545456,5,13,1,43,0.25481818181818183,1,1,1
u_00534,treatment_ai_dj,genre_loyalist,US,speaker,33,28.46848484848485,0.3939393939393939,9,24,2,56,0.3746666666666667,1,1,0
u_00535,treatment_ai_dj,heavy_playlist_user,IE,mobile,41,37.17414634146342,0.7804878048780488,13,48,7,66,0.7892195121951219,1,1,0
u_00536,treatment_ai_dj,casual_listener,IE,desktop,25,40.8776,0.88,4,31,9,67,0.23867999999999998,1,1,1
u_00537,treatment_ai_dj,heavy_playlist_user,US,car,36,33.013888888888886,0.6111111111111112,8,56,4,101,0.45180555555555557,1,1,1
u_00538,control_standard_recs,genre_loyalist,US,mobile,27,41.903333333333336,0.8888888888888888,2,35,4,56,0.2087037037037037,1,1,0
u_00539,control_standard_recs,mood_context_listener,AU,desktop,27,33.03259259259259,0.6296296296296297,3,20,5,45,0.2876296296296296,1,1,0
u_00540,control_standard_recs,casual_listener,US,mobile,13,36.23076923076923,0.7692307692307693,3,16,2,27,0.4312307692307692,1,1,0
u_00541,treatment_ai_dj,discovery_seeker,CA,desktop,41,62.647560975609764,1.0,7,91,13,79,0.5122682926829268,1,1,1
u_00542,treatment_ai_dj,genre_loyalist,IE,mobile,26,30.036923076923078,0.46153846153846156,5,24,2,74,0.8222692307692309,1,1,1
u_00543,control_standard_recs,discovery_seeker,US,desktop,31,43.770322580645164,0.9032258064516129,9,51,7,53,0.14174193548387098,1,1,1
u_00544,treatment_ai_dj,heavy_playlist_user,US,mobile,46,45.80847826086956,0.9347826086956522,12,94,12,131,0.7611739130434784,1,1,0
u_00545,treatment_ai_dj,heavy_playlist_user,IE,mobile,47,42.723404255319146,0.8723404255319149,10,75,12,118,0.25053191489361704,1,1,1
u_00546,control_standard_recs,casual_listener,US,desktop,14,47.487142857142864,1.0,1,12,0,19,0.7750714285714286,1,1,1
u_00547,control_standard_recs,genre_loyalist,US,mobile,23,49.73,1.0,5,24,3,38,0.5139565217391304,1,1,1
u_00548,treatment_ai_dj,genre_loyalist,US,desktop,24,31.687083333333334,0.5833333333333334,8,21,0,51,0.4450416666666666,1,1,0
u_00549,treatment_ai_dj,discovery_seeker,US,mobile,32,48.4359375,1.0,9,50,8,104,0.365,1,1,1
u_00550,treatment_ai_dj,mood_context_listener,UK,desktop,34,53.044117647058826,1.0,12,48,10,98,0.9055294117647059,1,1,1
u_00551,treatment_ai_dj,heavy_playlist_user,CA,mobile,44,41.93090909090909,0.8863636363636364,11,72,13,107,0.6619545454545455,1,1,0
u_00552,treatment_ai_dj,heavy_playlist_user,IE,desktop,46,53.18391304347826,1.0,6,75,10,103,0.5745434782608695,1,1,0
u_00553,treatment_ai_dj,heavy_playlist_user,US,mobile,40,48.44375,0.925,7,63,7,75,0.633725,1,1,0
u_00554,treatment_ai_dj,genre_loyalist,US,mobile,19,66.34894736842105,1.0,2,48,8,46,0.082,1,1,1
u_00555,treatment_ai_dj,mood_context_listener,US,mobile,24,28.2825,0.5,4,16,2,59,0.8927083333333333,1,1,1
u_00556,control_standard_recs,heavy_playlist_user,US,desktop,41,36.77878048780488,0.8292682926829268,8,35,8,100,0.8508536585365853,1,1,0
u_00557,control_standard_recs,heavy_playlist_user,US,mobile,38,29.92,0.5263157894736842,5,35,4,80,0.3458421052631579,1,1,0
u_00558,control_standard_recs,mood_context_listener,IE,speaker,20,45.3855,0.95,1,31,4,42,0.25925000000000004,1,1,1
u_00559,treatment_ai_dj,discovery_seeker,AU,speaker,30,28.926666666666666,0.5333333333333333,6,33,3,77,0.14553333333333332,1,1,0
u_00560,treatment_ai_dj,heavy_playlist_user,US,mobile,51,49.68705882352941,1.0,9,80,16,116,0.9315882352941177,1,1,1
u_00561,treatment_ai_dj,casual_listener,UK,desktop,19,36.33736842105263,0.7894736842105263,4,31,3,47,0.2106842105263158,1,1,1
u_00562,control_standard_recs,discovery_seeker,US,mobile,28,29.45285714285714,0.42857142857142855,4,20,3,50,0.60875,1,1,0
u_00563,control_standard_recs,discovery_seeker,US,mobile,15,26.416,0.4666666666666667,1,13,1,25,0.18266666666666667,1,1,0
u_00564,control_standard_recs,mood_context_listener,UK,desktop,26,31.03076923076923,0.5,5,19,0,51,0.8153461538461539,1,1,1
u_00565,control_standard_recs,mood_context_listener,US,desktop,40,50.132999999999996,1.0,4,48,4,74,0.10982499999999999,1,1,1
u_00566,treatment_ai_dj,heavy_playlist_user,IE,desktop,47,45.054042553191486,0.8723404255319149,7,70,13,85,0.7199574468085107,1,1,1
u_00567,control_standard_recs,heavy_playlist_user,UK,mobile,37,46.66702702702703,0.972972972972973,5,49,7,97,0.2792702702702703,1,1,0
u_00568,control_standard_recs,genre_loyalist,US,mobile,21,56.31619047619048,0.9523809523809523,4,46,14,55,0.43938095238095237,1,1,1
u_00569,treatment_ai_dj,mood_context_listener,CA,mobile,41,46.95512195121952,0.975609756097561,12,85,11,125,0.48709756097560974,1,1,1
u_00570,control_standard_recs,genre_loyalist,US,desktop,25,26.9564,0.32,0,18,1,55,0.28328,1,1,1
u_00571,treatment_ai_dj,discovery_seeker,US,mobile,38,53.43236842105264,1.0,8,61,12,97,0.6342894736842105,1,1,1
u_00572,treatment_ai_dj,casual_listener,US,desktop,29,36.15172413793104,0.7586206896551724,6,46,4,71,0.42213793103448277,1,1,0
u_00573,control_standard_recs,heavy_playlist_user,US,mobile,36,33.91305555555555,0.6666666666666666,3,40,4,83,0.40075,1,1,0
u_00574,treatment_ai_dj,heavy_playlist_user,CA,mobile,50,29.2636,0.38,14,42,6,119,0.40828000000000003,1,1,1
u_00575,treatment_ai_dj,discovery_seeker,US,mobile,34,62.059705882352944,1.0,7,61,7,60,0.2355294117647059,1,1,1
u_00576,treatment_ai_dj,casual_listener,CA,mobile,27,40.933703703703706,0.8888888888888888,8,36,10,75,0.35233333333333333,1,1,1
u_00577,control_standard_recs,heavy_playlist_user,US,mobile,28,39.27428571428572,0.8928571428571429,5,27,2,55,0.5403214285714285,1,1,1
u_00578,treatment_ai_dj,casual_listener,US,speaker,20,31.774,0.5,5,35,3,62,0.68675,1,1,0
u_00579,control_standard_recs,heavy_playlist_user,CA,speaker,42,41.392857142857146,0.8809523809523809,6,36,4,77,0.7126904761904762,1,1,1
u_00580,control_standard_recs,mood_context_listener,US,mobile,27,30.422962962962963,0.5185185185185185,4,15,3,42,0.4831111111111111,1,1,1
u_00581,control_standard_recs,discovery_seeker,US,mobile,34,39.927058823529414,0.9411764705882353,4,42,6,75,0.7753529411764706,1,1,1
u_00582,treatment_ai_dj,casual_listener,US,mobile,29,51.88551724137931,1.0,5,37,4,67,0.9135172413793103,1,1,0
u_00583,control_standard_recs,heavy_playlist_user,US,speaker,39,47.401538461538465,0.9487179487179487,3,59,10,90,0.0956923076923077,1,1,1
u_00584,control_standard_recs,heavy_playlist_user,US,mobile,47,39.20170212765957,0.8085106382978723,9,46,8,65,0.6211914893617021,1,1,1
u_00585,treatment_ai_dj,genre_loyalist,UK,car,24,22.70958333333333,0.20833333333333334,5,21,1,55,0.600125,1,1,0
u_00586,control_standard_recs,mood_context_listener,US,mobile,29,73.09137931034483,1.0,3,52,8,63,0.3302413793103448,1,1,1
u_00587,control_standard_recs,casual_listener,US,mobile,22,53.843636363636364,1.0,0,29,7,46,0.7069545454545455,1,1,0
u_00588,control_standard_recs,genre_loyalist,IE,car,25,46.586400000000005,1.0,5,24,1,34,0.8286,1,1,1
u_00589,control_standard_recs,heavy_playlist_user,US,mobile,41,27.36,0.34146341463414637,4,50,4,76,0.5110731707317073,1,1,1
u_00590,control_standard_recs,mood_context_listener,AU,desktop,25,37.96,0.8,3,27,3,48,0.31664000000000003,1,1,1
u_00591,control_standard_recs,casual_listener,US,mobile,17,28.412941176470586,0.35294117647058826,0,12,2,40,0.36811764705882355,1,1,1
u_00592,treatment_ai_dj,heavy_playlist_user,US,mobile,46,63.29891304347826,1.0,14,102,11,95,0.6436086956521739,1,1,1
u_00593,control_standard_recs,genre_loyalist,AU,mobile,31,41.09483870967742,0.8709677419354839,4,40,6,49,0.8032258064516129,1,1,0
u_00594,control_standard_recs,discovery_seeker,UK,desktop,30,31.832,0.6,3,30,3,58,0.191,1,1,0
u_00595,treatment_ai_dj,casual_listener,UK,desktop,25,36.5888,0.64,4,35,5,54,0.25468,1,1,0
u_00596,control_standard_recs,mood_context_listener,US,mobile,31,53.719032258064516,1.0,7,54,5,82,0.3640967741935484,1,1,1
u_00597,treatment_ai_dj,casual_listener,US,car,24,62.62708333333333,1.0,9,48,4,51,0.7539166666666667,1,1,1
u_00598,control_standard_recs,discovery_seeker,US,mobile,25,58.442,1.0,6,39,12,60,0.4278,1,1,1
u_00599,control_standard_recs,discovery_seeker,US,mobile,31,50.28290322580645,1.0,6,52,5,60,0.663,1,1,0
u_00600,control_standard_recs,mood_context_listener,AU,mobile,35,36.54685714285714,0.8,5,38,5,59,0.6443428571428571,1,1,1
u_00601,control_standard_recs,heavy_playlist_user,US,mobile,36,10.262222222222222,0.0,5,12,2,72,0.5714444444444444,1,1,1
u_00602,control_standard_recs,heavy_playlist_user,IE,mobile,36,42.770833333333336,0.8611111111111112,8,40,4,62,0.4938055555555556,1,1,0
u_00603,control_standard_recs,discovery_seeker,IE,car,31,40.27322580645161,0.9032258064516129,2,39,6,64,0.37425806451612903,1,1,0
u_00604,control_standard_recs,genre_loyalist,US,mobile,26,39.784230769230774,0.9230769230769231,5,35,6,56,0.040346153846153844,1,1,0
u_00605,control_standard_recs,genre_loyalist,US,mobile,24,40.41833333333333,0.875,3,28,4,61,0.432,1,1,1
u_00606,control_standard_recs,heavy_playlist_user,AU,mobile,41,22.71829268292683,0.24390243902439024,4,18,1,67,0.8111951219512196,1,1,0
u_00607,control_standard_recs,mood_context_listener,IE,desktop,30,44.29633333333334,0.9666666666666667,3,40,5,58,0.17323333333333332,1,1,0
u_00608,control_standard_recs,casual_listener,US,speaker,27,41.302962962962965,0.8888888888888888,3,30,6,59,0.5328518518518519,1,1,0
u_00609,treatment_ai_dj,heavy_playlist_user,US,mobile,39,55.89333333333334,1.0,12,74,12,79,0.7130512820512821,1,1,0
u_00610,treatment_ai_dj,casual_listener,US,mobile,19,57.61684210526316,1.0,3,35,6,41,0.3599473684210526,1,1,0
u_00611,control_standard_recs,genre_loyalist,UK,mobile,26,44.655,1.0,1,30,7,56,0.4083846153846154,1,1,1
u_00612,treatment_ai_dj,discovery_seeker,US,mobile,33,43.97666666666667,0.9090909090909091,8,55,10,84,0.649030303030303,1,1,1
u_00613,treatment_ai_dj,discovery_seeker,CA,mobile,22,48.92727272727273,0.9545454545454546,6,32,6,49,0.5291818181818182,1,1,1
u_00614,control_standard_recs,discovery_seeker,US,mobile,27,42.98962962962963,0.9629629629629629,5,33,3,56,0.6022592592592593,1,1,1
u_00615,treatment_ai_dj,genre_loyalist,US,mobile,26,48.06230769230769,0.9230769230769231,9,50,6,56,0.5140384615384616,1,1,1
u_00616,treatment_ai_dj,discovery_seeker,US,mobile,35,58.182857142857145,1.0,5,79,12,109,0.7551428571428571,1,1,1
u_00617,control_standard_recs,heavy_playlist_user,US,mobile,30,42.58833333333334,0.9,4,34,4,60,0.6856333333333333,1,1,1
u_00618,control_standard_recs,discovery_seeker,US,car,34,67.70176470588235,1.0,4,58,2,62,0.7368235294117647,1,1,1
u_00619,treatment_ai_dj,casual_listener,US,car,28,70.81714285714285,1.0,4,82,16,79,0.14814285714285713,1,1,1
u_00620,treatment_ai_dj,heavy_playlist_user,US,mobile,57,46.11087719298246,1.0,11,80,11,126,0.24375438596491228,1,1,1
u_00621,control_standard_recs,discovery_seeker,US,mobile,28,11.190357142857142,0.0,4,14,5,55,0.6114285714285714,1,1,1
u_00622,control_standard_recs,discovery_seeker,US,mobile,29,57.26,1.0,6,38,4,42,0.6388275862068965,1,1,1
u_00623,control_standard_recs,heavy_playlist_user,IE,mobile,33,32.25787878787879,0.6060606060606061,7,19,6,48,0.7198181818181819,1,1,1
u_00624,control_standard_recs,discovery_seeker,US,desktop,30,31.930666666666664,0.5666666666666667,2,23,3,61,0.6186,1,1,0
u_00625,treatment_ai_dj,casual_listener,US,mobile,20,37.464999999999996,0.8,4,21,6,42,0.641,1,1,1
u_00626,control_standard_recs,discovery_seeker,US,speaker,30,36.721333333333334,0.8,6,19,3,41,0.5318333333333334,1,1,1
u_00627,control_standard_recs,mood_context_listener,IE,car,33,46.68848484848485,1.0,6,38,5,67,0.34906060606060607,1,1,0
u_00628,treatment_ai_dj,genre_loyalist,US,mobile,32,22.7796875,0.28125,4,26,4,92,0.2790625,1,1,0
u_00629,control_standard_recs,heavy_playlist_user,UK,mobile,38,23.64421052631579,0.23684210526315788,5,26,2,65,0.6446315789473683,1,1,0
u_00630,control_standard_recs,genre_loyalist,UK,mobile,20,42.916000000000004,0.95,4,24,3,52,0.39744999999999997,1,1,0
u_00631,treatment_ai_dj,casual_listener,UK,mobile,32,51.7175,0.96875,8,65,8,81,0.33428125,1,1,1
u_00632,treatment_ai_dj,discovery_seeker,US,mobile,26,57.76538461538462,1.0,4,41,8,61,0.31711538461538463,1,1,0
u_00633,treatment_ai_dj,heavy_playlist_user,UK,mobile,38,38.99947368421053,0.868421052631579,4,48,5,71,0.43010526315789477,1,1,1
u_00634,treatment_ai_dj,casual_listener,US,speaker,21,32.081428571428575,0.6190476190476191,4,21,2,49,0.9382380952380952,1,1,1
u_00635,control_standard_recs,discovery_seeker,UK,mobile,30,37.802,0.8,6,30,3,66,0.5203333333333333,1,1,1
u_00636,control_standard_recs,discovery_seeker,CA,mobile,28,49.06785714285714,1.0,2,46,4,51,0.7750714285714285,1,1,1
u_00637,treatment_ai_dj,discovery_seeker,US,desktop,26,65.98153846153846,1.0,7,51,8,51,0.5605,1,1,1
u_00638,control_standard_recs,mood_context_listener,AU,desktop,25,15.013599999999999,0.08,1,13,2,66,0.51128,1,1,0
u_00639,control_standard_recs,casual_listener,US,mobile,24,31.97583333333333,0.5416666666666666,2,23,3,45,0.5519583333333333,1,1,1
u_00640,control_standard_recs,genre_loyalist,AU,speaker,30,21.132333333333335,0.2,3,16,1,56,0.42283333333333334,1,1,0
u_00641,control_standard_recs,casual_listener,US,mobile,19,16.083157894736843,0.05263157894736842,1,10,1,37,0.43010526315789477,1,1,1
u_00642,control_standard_recs,mood_context_listener,US,mobile,30,45.32933333333334,0.9333333333333333,4,26,6,56,0.6833333333333333,1,1,1
u_00643,control_standard_recs,casual_listener,US,mobile,19,41.467894736842105,0.8421052631578947,2,23,2,38,0.4390526315789474,1,1,1
u_00644,control_standard_recs,discovery_seeker,IE,mobile,36,48.52055555555555,0.9722222222222222,5,45,9,78,0.4551388888888889,1,1,1
u_00645,control_standard_recs,heavy_playlist_user,US,speaker,38,47.300526315789476,1.0,2,47,7,92,0.5823421052631579,1,1,1
u_00646,treatment_ai_dj,heavy_playlist_user,US,desktop,43,40.91325581395349,0.8837209302325582,11,67,8,100,0.7969069767441861,1,1,1
u_00647,treatment_ai_dj,discovery_seeker,US,speaker,37,44.548918918918915,0.918918918918919,11,51,6,50,0.24318918918918916,1,1,0
u_00648,treatment_ai_dj,discovery_seeker,UK,mobile,25,77.28559999999999,1.0,2,55,10,49,0.46480000000000005,1,1,1
u_00649,treatment_ai_dj,discovery_seeker,US,mobile,30,46.49133333333334,0.9666666666666667,9,42,5,77,0.18716666666666668,1,1,1
u_00650,control_standard_recs,discovery_seeker,US,mobile,30,52.385666666666665,1.0,5,44,5,61,0.3767333333333333,1,1,1
u_00651,control_standard_recs,casual_listener,US,mobile,28,33.628928571428574,0.6071428571428571,5,28,4,55,0.1328214285714286,1,1,0
u_00652,treatment_ai_dj,genre_loyalist,US,desktop,26,26.17192307692308,0.38461538461538464,5,21,1,64,0.6216538461538461,1,1,1
u_00653,treatment_ai_dj,discovery_seeker,US,speaker,31,24.576451612903227,0.3225806451612903,9,28,4,61,0.6445161290322581,1,1,0
u_00654,treatment_ai_dj,discovery_seeker,US,mobile,37,41.33513513513514,0.8648648648648649,14,40,4,61,0.5057027027027027,1,1,0
